Latitude,Longitude,PercentOfVehicles,AvgAcceleration,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther
43.792,-79.19,0.166,0.411,0,0.766,0.145,0.049,0,0.041
43.681,-79.443,0.048,0.591,0.01,0.26,0.313,0.077,0.124,0.217
43.804,-79.173,0.022,0.408,0.008,0.518,0.27,0.03,0.121,0.053
43.796,-79.406,0.081,0.296,0.001,0.498,0.225,0.229,0.046,0.002
43.665,-79.456,0.034,0.629,0.072,0.173,0.328,0.135,0.133,0.159
43.665,-79.559,0.004,0.378,0.013,0.208,0.449,0.079,0.13,0.122
43.789,-79.16,0.194,0.404,0,0.759,0.103,0.068,0.015,0.055
43.604,-79.5,0.073,0.546,0,0.272,0.515,0.026,0.14,0.046
43.634,-79.489,0.062,0.386,0.026,0.343,0.218,0.089,0.268,0.056
43.673,-79.282,0.043,0.303,0.007,0.513,0.359,0.007,0.031,0.082
43.677,-79.572,0.021,0.28,0,0.158,0.283,0.035,0.366,0.158
43.81,-79.309,0.072,0.708,0.001,0.472,0.275,0.104,0.032,0.117
43.681,-79.453,0.029,0.787,0,0.136,0.541,0.016,0.129,0.178
43.682,-79.547,0.055,0.329,0,0.237,0.442,0.037,0.216,0.068
43.637,-79.411,0.034,0.652,0.044,0.237,0.379,0.079,0.114,0.148
43.664,-79.339,0.03,0.229,0.021,0.263,0.212,0.315,0.074,0.114
43.805,-79.166,0.05,0.181,0.081,0.345,0.437,0.048,0.024,0.066
43.596,-79.513,0.011,0.396,0.004,0.839,0.053,0.041,0.007,0.056
43.68,-79.375,0,0,0.05,0.15,0.4,0.35,0,0.05
43.808,-79.175,0.075,0.298,0.006,0.512,0.295,0.049,0.07,0.068
43.636,-79.54,0.033,0.458,0.053,0.179,0.346,0.069,0.232,0.122
43.793,-79.341,0.024,0.337,0.027,0.61,0.211,0.059,0.062,0.032
43.793,-79.311,0.042,0.393,0,0.548,0.266,0.056,0.023,0.108
43.647,-79.547,0.048,0.4,0.003,0.274,0.271,0.071,0.328,0.053
43.624,-79.491,0.028,0.521,0.016,0.367,0.286,0.082,0.087,0.16
43.676,-79.384,0.048,0.369,0.027,0.426,0.243,0.108,0.137,0.059
43.653,-79.33,0.081,0.549,0,0.032,0.03,0.09,0.755,0.093
43.651,-79.571,0.011,0.204,0,0.148,0.493,0.082,0.166,0.111
43.59,-79.542,0.043,0.224,0,0.405,0.311,0.015,0.208,0.06
43.645,-79.52,0.031,0.484,0.03,0.343,0.281,0.05,0.162,0.133
43.789,-79.346,0.013,0.132,0.022,0.582,0.257,0.072,0.049,0.018
43.622,-79.494,0.028,0.557,0.004,0.43,0.251,0.055,0.225,0.035
43.643,-79.456,0.017,0.908,0.057,0.13,0.404,0.1,0.167,0.142
43.792,-79.405,0.004,0.224,0.047,0.264,0.504,0.137,0.02,0.028
43.795,-79.142,0.256,0.369,0,0.367,0.349,0.072,0.056,0.156
43.654,-79.329,0.171,0.395,0,0.384,0.321,0.006,0.184,0.105
43.673,-79.306,0.02,0.315,0.02,0.511,0.227,0.12,0.051,0.072
43.813,-79.253,0.076,0.249,0.018,0.264,0.718,0,0,0
43.65,-79.337,0.082,0.524,0.001,0.287,0.307,0.04,0.314,0.052
43.643,-79.542,0.029,0.917,0.003,0.222,0.391,0.116,0.188,0.08
43.603,-79.543,0.07,0.373,0.014,0.373,0.185,0.018,0.361,0.048
43.61,-79.501,0.022,0.409,0.046,0.151,0.314,0.051,0.35,0.087
43.788,-79.141,0.075,0.304,0,0.591,0.223,0.074,0.031,0.081
43.791,-79.124,0.011,0.321,0.019,0.259,0.359,0.044,0.183,0.136
43.664,-79.469,0.045,0.641,0,0.067,0.053,0.054,0.482,0.344
43.791,-79.369,0.082,0.643,0.243,0.499,0.17,0.032,0.004,0.051
43.617,-79.505,0.01,0.329,0.002,0.344,0.231,0.095,0.258,0.069
43.795,-79.295,0.017,0.654,0.007,0.38,0.402,0.094,0.048,0.069
43.813,-79.247,0.014,0.232,0.023,0.024,0.16,0,0.578,0.215
43.803,-79.329,0.07,0.395,0,0.521,0.254,0.036,0.137,0.052
43.639,-79.409,0.112,0.753,0.011,0.124,0.545,0.055,0.166,0.098
43.642,-79.353,0.017,0.382,0.021,0.268,0.445,0.066,0.081,0.119
43.655,-79.328,0.012,0.12,0,0.097,0.102,0.024,0.761,0.015
43.673,-79.502,0.049,0.533,0,0.432,0.158,0.06,0.161,0.19
43.649,-79.538,0.012,0.491,0.023,0.221,0.286,0.079,0.277,0.114
43.797,-79.414,0.028,0.389,0.02,0.388,0.418,0.043,0.054,0.076
43.798,-79.166,0.076,0.363,0.025,0.163,0.457,0.078,0.131,0.145
43.656,-79.571,0.188,0.778,0.037,0.236,0.427,0.108,0.044,0.148
43.671,-79.409,0.052,0.556,0.017,0.46,0.198,0.124,0.047,0.154
43.682,-79.565,0.165,0.613,0.001,0.149,0.426,0.029,0.043,0.352
43.595,-79.529,0.064,0.267,0.012,0.215,0.231,0.049,0.352,0.141
43.823,-79.246,0.053,0.289,0.082,0.113,0.401,0.098,0.064,0.243
43.669,-79.402,0.041,0.438,0.028,0.275,0.415,0.087,0.056,0.139
43.675,-79.442,0.018,0.699,0.027,0.235,0.296,0.079,0.194,0.17
43.804,-79.189,0.019,0.629,0.011,0.338,0.399,0.051,0.097,0.104
43.675,-79.546,0.019,0.296,0,0.37,0.173,0.056,0.309,0.092
43.677,-79.418,0.01,0.295,0.019,0.191,0.387,0.103,0.156,0.144
43.677,-79.537,0.084,0.419,0,0.294,0.103,0.052,0.505,0.047
43.823,-79.259,0.08,0.334,0.021,0.39,0.088,0.02,0.332,0.149
40.461,-80.607,0.212,0.432,0.083,0.004,0.712,0.144,0,0.056
43.665,-79.332,0.088,0.624,0.003,0.46,0.305,0.114,0.053,0.064
43.804,-79.327,0.049,0.714,0.015,0.195,0.543,0.122,0.088,0.037
43.646,-79.405,0.016,0.377,0.032,0.256,0.348,0.102,0.107,0.156
43.664,-79.397,0.007,0.423,0.024,0.228,0.295,0.095,0.153,0.205
43.788,-79.146,0.025,0.358,0.009,0.459,0.357,0.049,0.072,0.055
43.681,-79.536,0.009,0.167,0.003,0.243,0.355,0.023,0.314,0.063
43.634,-79.499,0.027,0.157,0,0.31,0.178,0.055,0.334,0.124
43.615,-79.517,0.002,0.231,0.013,0.203,0.351,0.041,0.295,0.096
43.819,-79.235,0.06,0.433,0,0.304,0.095,0.062,0.448,0.091
43.636,-79.548,0.012,0.25,0,0.124,0.079,0.041,0.578,0.179
43.805,-79.285,0.122,0.693,0.051,0.556,0.158,0.126,0.107,0.002
43.666,-79.365,0.049,0.876,0.03,0.313,0.421,0.075,0.043,0.117
43.677,-79.37,0.041,0.538,0.032,0.213,0.483,0.106,0.058,0.109
43.674,-79.285,0.025,0.283,0.012,0.413,0.298,0.112,0.058,0.107
43.816,-79.329,0.085,0.343,0.015,0.322,0.392,0.19,0.04,0.041
43.68,-79.329,0.056,0.394,0.115,0.347,0.371,0.098,0.025,0.043
43.667,-79.443,0.047,0.514,0,0.002,0.323,0.047,0.012,0.616
43.681,-79.535,0.002,0.259,0.016,0.184,0.373,0.092,0.214,0.122
43.833,-79.192,0.012,0.907,0.067,0.17,0.536,0.068,0.068,0.091
43.661,-79.327,0.047,0.458,0,0.195,0.385,0.121,0.075,0.224
43.677,-79.48,0.091,0.56,0.006,0.175,0.28,0.144,0.144,0.251
43.646,-79.418,0.072,0.65,0.01,0.259,0.396,0.026,0.127,0.183
40.458,-80.603,0,0,0,0.2,0,0,0.8,0
43.648,-79.555,0.014,0.371,0.008,0.229,0.369,0.083,0.233,0.078
43.655,-79.518,0.024,0.238,0.006,0.447,0.144,0.082,0.286,0.036
43.648,-79.557,0.125,0.342,0,0.135,0.112,0.023,0.572,0.159
43.623,-79.557,0.04,0.369,0,0.087,0.215,0.012,0.473,0.213
43.656,-79.446,0.159,0.988,0.008,0.317,0.349,0.064,0.117,0.146
43.608,-79.495,0.032,0.68,0.023,0.219,0.388,0.073,0.223,0.075
43.822,-79.308,0.023,0.22,0,0.674,0.274,0,0,0.051
43.814,-79.229,0.049,0.62,0.011,0.37,0.426,0.08,0.073,0.04
43.672,-79.414,0.007,0.292,0.035,0.199,0.322,0.073,0.225,0.146
43.79,-79.365,0.015,0.349,0.022,0.351,0.342,0.047,0.147,0.09
43.826,-79.275,0.012,0.215,0.013,0.283,0.412,0.069,0.113,0.11
43.656,-79.494,0.02,0.263,0.01,0.352,0.245,0.104,0.106,0.183
43.818,-79.227,0.038,0.693,0.009,0.062,0.02,0,0.832,0.077
43.593,-79.532,0.059,0.628,0,0.31,0.158,0.013,0.411,0.107
43.799,-79.305,0.04,0.577,0.024,0.252,0.357,0.065,0.177,0.124
43.643,-79.579,0.111,0.123,0,0.232,0.579,0.142,0.033,0.014
43.601,-79.524,0.059,0.377,0.016,0.396,0.301,0.035,0.204,0.047
43.608,-79.523,0.022,0.386,0,0.103,0.075,0.043,0.606,0.174
43.678,-79.275,0.106,0.356,0.019,0.352,0.379,0.106,0.04,0.104
43.643,-79.525,0.05,0.385,0.009,0.292,0.377,0.07,0.18,0.071
43.659,-79.464,0.016,0.328,0.08,0.341,0.3,0.045,0.053,0.182
43.66,-79.566,0.058,0.272,0.003,0.305,0.258,0.116,0.25,0.069
43.63,-79.583,0.046,0.641,0,0.332,0.222,0.049,0.201,0.197
43.664,-79.568,0.019,0.243,0,0.268,0.137,0.019,0.565,0.011
43.645,-79.558,0.062,0.393,0,0.353,0.157,0.025,0.257,0.208
43.636,-79.347,0.053,0.685,0.004,0.825,0.028,0.005,0.082,0.056
43.675,-79.582,0.005,0.138,0,0.495,0.358,0.003,0.036,0.108
43.667,-79.549,0.005,0.177,0.1,0.279,0.164,0.121,0.251,0.084
43.65,-79.34,0.05,0.675,0.006,0.213,0.224,0.21,0.235,0.112
43.656,-79.445,0.058,0.353,0,0.173,0.298,0.092,0.273,0.164
43.788,-79.288,0,0,0.016,0.169,0.42,0.101,0.144,0.15
43.797,-79.295,0.058,0.404,0.006,0.261,0.35,0.079,0.139,0.165
43.678,-79.53,0.08,0.768,0.006,0.348,0.256,0.033,0.279,0.078
43.827,-79.283,0.117,0.396,0,0.428,0.432,0.064,0.076,0
43.666,-79.346,0.029,0.636,0.003,0.382,0.294,0.069,0.031,0.22
43.654,-79.332,0.014,0.725,0.019,0.258,0.441,0.037,0.18,0.066
43.668,-79.409,0.028,1.091,0.008,0.359,0.228,0.074,0.141,0.19
43.641,-79.551,0.019,0.19,0.005,0.238,0.207,0.064,0.303,0.183
43.805,-79.224,0.057,0.346,0.009,0.152,0.442,0.065,0.213,0.119
43.628,-79.517,0.028,0.747,0.024,0.181,0.291,0.078,0.231,0.195
43.675,-79.541,0.048,0.235,0.032,0.42,0.162,0.059,0.209,0.119
43.794,-79.245,0.116,0.49,0.01,0.147,0.352,0.013,0.281,0.198
43.677,-79.382,0.032,0.528,0.052,0.264,0.406,0.119,0.041,0.117
43.67,-79.564,0.057,0.32,0,0.282,0.144,0.038,0.486,0.05
43.833,-79.252,0.024,0.517,0.019,0.17,0.142,0.049,0.426,0.194
43.68,-79.509,0.018,0.28,0.023,0.259,0.354,0.074,0.139,0.151
43.62,-79.5,0.016,0.55,0.033,0.242,0.364,0.063,0.183,0.116
43.672,-79.491,0.044,0.714,0.011,0.109,0.538,0.088,0.117,0.137
43.68,-79.402,0.048,0.328,0.028,0.447,0.181,0.056,0.045,0.242
43.808,-79.366,0.052,0.364,0.01,0.342,0.236,0.16,0.137,0.116
43.678,-79.441,0.073,0.527,0.033,0.291,0.288,0.096,0.1,0.192
43.679,-79.3,0.064,0.276,0.024,0.261,0.458,0.074,0.073,0.11
43.633,-79.476,0.003,1.117,0.031,0.256,0.387,0.097,0.119,0.11
43.67,-79.337,0.104,0.586,0,0.625,0.185,0.094,0.077,0.019
43.61,-79.518,0.106,0.295,0.002,0.196,0.715,0.004,0.062,0.021
43.659,-79.339,0.029,0.611,0.034,0.183,0.356,0.095,0.2,0.132
43.656,-79.561,0.027,0.281,0.037,0.218,0.406,0.103,0.118,0.118
43.794,-79.2,0.02,0.236,0.246,0.492,0.109,0.032,0.057,0.064
43.803,-79.257,0.179,0.752,0.012,0.331,0.231,0.049,0.169,0.208
43.815,-79.282,0.051,0.402,0.019,0.247,0.446,0.068,0.123,0.097
43.629,-79.572,0.049,0.558,0,0.295,0.072,0.145,0.251,0.236
43.595,-79.543,0.056,0.448,0.01,0.2,0.355,0.043,0.321,0.07
43.665,-79.556,0.019,0.7,0,0.315,0.207,0.029,0.35,0.099
43.669,-79.47,0.07,0.651,0.007,0.194,0.265,0.116,0.307,0.111
43.676,-79.336,0.081,0.379,0,0.357,0.437,0.057,0.068,0.081
43.654,-79.494,0.045,0.446,0.011,0.426,0.166,0.059,0.087,0.251
43.594,-79.533,0.051,0.369,0.014,0.307,0.341,0.038,0.21,0.09
43.68,-79.321,0.11,0.625,0.018,0.291,0.473,0.071,0.033,0.115
43.599,-79.542,0.015,0.378,0,0.063,0.097,0.052,0.508,0.28
43.813,-79.276,0.061,0.58,0.011,0.477,0.365,0.045,0.045,0.058
43.681,-79.346,0.006,0.263,0.022,0.243,0.377,0.091,0.169,0.099
43.809,-79.254,0.12,0.702,0.004,0.429,0.161,0.059,0.227,0.119
43.804,-79.36,0.037,0.291,0,0.243,0.31,0.089,0.212,0.146
43.671,-79.434,0.033,0.402,0.017,0.222,0.26,0.099,0.274,0.129
43.789,-79.257,0.092,0.497,0.032,0.629,0.246,0.015,0.077,0
43.824,-79.284,0.034,0.231,0.017,0.539,0.318,0.045,0,0.081
43.821,-79.307,0.114,0.552,0,0.616,0.305,0,0.03,0.049
43.802,-79.364,0.045,0.388,0.049,0.293,0.509,0.031,0.033,0.086
43.79,-79.339,0.011,0.526,0.013,0.459,0.236,0.112,0.112,0.068
43.789,-79.249,0.023,0.203,0.019,0.449,0.462,0.031,0.01,0.029
40.462,-80.601,0.005,0.302,0.09,0.131,0.256,0.053,0.265,0.207
43.633,-79.552,0.035,0.377,0.002,0.093,0.324,0.025,0.273,0.284
43.622,-79.539,0.27,0.836,0,0.063,0.066,0.043,0.381,0.447
43.677,-79.31,0.054,0.387,0.009,0.459,0.25,0.138,0.082,0.062
43.646,-79.445,0.043,0.957,0.016,0.313,0.226,0.123,0.12,0.203
43.604,-79.512,0.056,0.427,0,0,0.006,0.142,0.801,0.051
43.79,-79.453,0.062,0.555,0.022,0.373,0.401,0.043,0.086,0.074
43.796,-79.233,0.037,0.428,0.027,0.663,0.112,0.038,0,0.16
43.64,-79.525,0.077,0.591,0.01,0.355,0.107,0.019,0.426,0.082
43.8,-79.292,0.06,0.452,0.022,0.505,0.29,0.065,0.03,0.088
43.673,-79.383,0.042,0.421,0.037,0.256,0.398,0.046,0.092,0.172
43.67,-79.322,0.037,0.946,0.006,0.575,0.185,0.061,0.031,0.143
43.664,-79.31,0.091,0.601,0.01,0.373,0.366,0.098,0.043,0.109
43.807,-79.222,0.034,0.599,0.005,0.126,0.242,0.041,0.363,0.223
43.663,-79.48,0.067,0.463,0,0.346,0.243,0.074,0.049,0.289
43.806,-79.252,0.004,0.787,0,0.046,0.595,0.036,0.16,0.163
43.676,-79.396,0.033,0.266,0,0.538,0.113,0.075,0.159,0.115
43.607,-79.513,0.014,0.271,0,0.087,0.897,0,0,0.017
43.832,-79.226,0.077,0.234,0.044,0.565,0.126,0.126,0.044,0.094
43.666,-79.357,0.021,0.201,0.033,0.185,0.393,0.066,0.147,0.176
43.803,-79.279,0.044,0.487,0,0.291,0.462,0.045,0.078,0.125
43.67,-79.423,0.024,0.583,0.008,0.441,0.141,0.091,0.113,0.207
43.682,-79.439,0.046,0.595,0.006,0.27,0.311,0.075,0.075,0.264
43.791,-79.209,0.037,0.603,0.001,0.22,0.686,0.003,0.034,0.057
43.671,-79.496,0.047,0.596,0.005,0.244,0.412,0.053,0.115,0.171
43.665,-79.378,0.014,0.334,0.046,0.201,0.312,0.072,0.244,0.126
43.666,-79.442,0.043,1.372,0.004,0.193,0.632,0.035,0.049,0.087
43.666,-79.526,0.005,0.403,0.023,0.183,0.346,0.059,0.239,0.151
43.673,-79.501,0.073,0.422,0,0.422,0.163,0.043,0.16,0.213
43.827,-79.289,0.04,0.491,0.03,0.697,0.166,0.071,0.036,0
43.839,-79.239,0.001,0.22,0.015,0.226,0.412,0.062,0.171,0.114
43.814,-79.287,0.017,0.416,0.027,0.22,0.36,0.058,0.241,0.096
43.635,-79.582,0.008,0.678,0.024,0.246,0.317,0.14,0.155,0.119
44.572,-96.643,0,0,0,0.114,0.633,0.038,0.139,0.076
43.673,-79.381,0.003,0.538,0.055,0.194,0.485,0.049,0.073,0.144
43.621,-79.496,0.017,0.452,0,0.265,0.213,0.079,0.382,0.061
43.79,-79.173,0.057,0.537,0.035,0.342,0.375,0.067,0.078,0.103
43.662,-79.318,0.001,0.532,0.029,0.211,0.448,0.064,0.126,0.121
43.668,-79.527,0.012,0.335,0.053,0.332,0.286,0.099,0.093,0.136
43.611,-79.523,0.063,0.878,0.016,0.126,0.162,0.058,0.497,0.142
43.662,-79.539,0.023,0.39,0.004,0.211,0.187,0.249,0.279,0.071
43.789,-79.133,0.06,0.383,0.011,0.657,0.17,0.045,0.025,0.091
43.651,-79.548,0.01,1.064,0,0.219,0.189,0,0.481,0.111
43.788,-79.215,0.023,0.314,0.102,0.284,0.457,0.043,0.072,0.043
43.647,-79.417,0.041,0.875,0.033,0.26,0.313,0.106,0.116,0.173
43.67,-79.485,0.008,0.368,0.239,0.155,0.3,0.034,0.148,0.125
43.677,-79.35,0.026,0.344,0.049,0.29,0.363,0.071,0.083,0.144
43.793,-79.434,0.053,0.294,0.024,0.256,0.241,0.02,0.224,0.234
43.679,-79.525,0.028,0.301,0.054,0.195,0.42,0.074,0.162,0.095
43.8,-79.264,0.02,0.516,0,0.364,0.263,0.182,0.111,0.081
43.677,-79.491,0.031,1.02,0.025,0.107,0.249,0.085,0.246,0.288
43.592,-79.54,0.014,0.16,0.111,0.241,0.197,0.05,0.28,0.12
43.672,-79.504,0.011,0.275,0.028,0.232,0.413,0.069,0.099,0.159
43.8,-79.344,0.001,0.382,0.026,0.111,0.275,0.052,0.406,0.131
43.788,-79.259,0.133,0.516,0.003,0.234,0.256,0.036,0.073,0.399
43.821,-79.265,0.074,0.428,0.001,0.4,0.333,0.089,0.084,0.093
43.666,-79.48,0.016,0.578,0.038,0.288,0.265,0.06,0.168,0.181
43.674,-79.283,0.038,0.519,0.03,0.32,0.387,0.075,0.103,0.085
43.816,-79.245,0.009,0.85,0.024,0.329,0.239,0.041,0.271,0.096
43.823,-79.218,0.06,0.374,0.31,0.307,0.207,0.051,0.076,0.049
43.665,-79.356,0.001,0.481,0.05,0.189,0.362,0.06,0.181,0.158
43.81,-79.198,0.133,0.821,0,0.248,0.087,0.046,0.523,0.095
43.608,-79.552,0.084,0.763,0,0.179,0.108,0.201,0.469,0.043
40.472,-80.605,0,0,0.01,0.031,0.305,0.06,0.421,0.173
43.674,-79.421,0.042,0.314,0.004,0.358,0.385,0.012,0.186,0.056
43.803,-79.323,0.061,0.395,0,0.505,0.296,0.116,0.044,0.04
43.649,-79.572,0.059,0.29,0,0.156,0.414,0.045,0.243,0.141
43.628,-79.519,0.031,0.358,0.119,0.154,0.268,0.125,0.257,0.077
43.643,-79.436,0.07,0.646,0.014,0.284,0.399,0.058,0.056,0.189
43.817,-79.209,0.043,0.789,0.016,0.481,0.284,0.087,0.042,0.089
43.802,-79.169,0.088,0.563,0.009,0.351,0.395,0.153,0.024,0.068
43.792,-79.397,0.025,0.302,0.092,0.302,0.369,0.064,0.096,0.077
43.667,-79.44,0.216,1.096,0.005,0.141,0.298,0.065,0.341,0.149
43.794,-79.158,0.036,0.443,0.029,0.393,0.355,0.064,0.076,0.082
43.666,-79.412,0.007,0.33,0.038,0.189,0.34,0.071,0.196,0.166
43.625,-79.558,0.13,0.701,0.006,0.349,0.375,0.022,0.091,0.158
43.612,-79.507,0.155,0.779,0.012,0.114,0.814,0.004,0.031,0.025
43.648,-79.568,0.056,0.419,0.028,0.24,0.378,0.067,0.107,0.179
43.636,-79.575,0.024,0.501,0,0.236,0.226,0.071,0.216,0.251
43.642,-79.567,0.037,0.285,0,0.143,0.728,0,0.02,0.109
43.793,-79.272,0.076,0.503,0.013,0.263,0.559,0.032,0.055,0.078
43.662,-79.373,0.009,1.326,0.042,0.175,0.317,0.072,0.227,0.167
43.685,-79.575,0.037,0.574,0,0.029,0.604,0.196,0.129,0.042
43.634,-79.398,0.032,0.757,0.017,0.266,0.185,0.082,0.331,0.119
43.649,-79.531,0.055,0.418,0.016,0.211,0.269,0.09,0.309,0.105
43.606,-79.511,0.017,1.148,0.002,0.065,0.343,0.058,0.407,0.125
43.65,-79.576,0.018,0.443,0,0.202,0.234,0.145,0.207,0.212
43.841,-79.232,0.076,0.477,0.05,0.279,0.343,0.128,0.117,0.082
43.676,-79.366,0.012,0.364,0.026,0.125,0.232,0.025,0.216,0.377
43.66,-79.325,0.001,0.473,0.032,0.187,0.512,0.084,0.097,0.088
43.802,-79.232,0.007,0.243,0.017,0.469,0.298,0.062,0.05,0.104
43.656,-79.51,0.073,0.388,0,0.26,0.182,0.069,0.298,0.191
43.788,-79.345,0.062,0.368,0.035,0.466,0.322,0.112,0.041,0.024
43.674,-79.303,0.076,0.395,0.027,0.41,0.24,0.133,0.118,0.072
43.635,-79.555,0.016,0.186,0.019,0.277,0.149,0.031,0.269,0.255
40.455,-80.609,0.04,0.281,0.007,0,0.93,0.045,0,0.017
43.675,-79.575,0.001,0.448,0.008,0.08,0.202,0.07,0.47,0.17
43.65,-79.487,0.05,0.514,0.006,0.329,0.181,0.033,0.178,0.272
43.609,-79.493,0.067,0.458,0,0.296,0.185,0.031,0.46,0.028
43.682,-79.561,0.026,0.21,0,0.335,0.116,0.141,0.29,0.117
43.805,-79.268,0.051,0.651,0.005,0.346,0.46,0.042,0.033,0.114
43.677,-79.343,0.058,0.311,0.003,0.326,0.521,0.052,0.002,0.097
43.644,-79.365,0.028,0.297,0.091,0.103,0.301,0.035,0.061,0.409
43.601,-79.545,0.039,0.634,0.016,0.167,0.251,0.151,0.276,0.138
43.662,-79.459,0.037,0.393,0.012,0.346,0.326,0.108,0.063,0.146
43.805,-79.18,0.028,0.504,0.016,0.301,0.493,0.048,0.057,0.085
43.801,-79.273,0.087,0.818,0,0.495,0.199,0.09,0.04,0.176
43.794,-79.319,0.001,0.131,0.008,0.281,0.58,0.033,0.043,0.055
43.589,-79.536,0.035,0.261,0.025,0.316,0.318,0.054,0.223,0.064
43.818,-79.203,0.028,0.152,0,0.695,0.153,0.064,0,0.088
40.461,-80.604,0.001,0.088,0.064,0.02,0.746,0.115,0.006,0.047
43.673,-79.419,0.049,0.374,0.018,0.114,0.416,0.099,0.117,0.236
43.816,-79.256,0.034,0.664,0.011,0.256,0.276,0.18,0.184,0.093
43.617,-79.559,0.128,0.68,0,0.402,0.2,0.086,0.224,0.088
43.655,-79.435,0.095,0.234,0,0.344,0.065,0.075,0.396,0.12
43.797,-79.403,0.028,0.263,0,0.54,0.404,0,0.028,0.028
43.82,-79.186,0.017,0.154,0,0.095,0.855,0,0,0.05
43.795,-79.358,0.026,0.216,0.027,0.374,0.4,0,0.083,0.116
43.614,-79.536,0.093,0.678,0.007,0.187,0.534,0.045,0.153,0.074
43.645,-79.444,0.049,0.629,0.004,0.325,0.304,0.093,0.077,0.197
43.655,-79.338,0.085,0.571,0.025,0.342,0.312,0.075,0.15,0.096
43.617,-79.502,0.011,0.182,0.007,0.359,0.17,0.061,0.382,0.021
43.679,-79.347,0.019,0.225,0.053,0.226,0.413,0.055,0.147,0.106
43.676,-79.439,0.025,0.764,0,0.433,0.193,0.064,0.066,0.243
43.619,-79.566,0.049,0.613,0,0.001,0.002,0.021,0.719,0.258
43.65,-79.481,0.05,0.505,0.042,0.223,0.346,0.115,0.126,0.148
43.644,-79.427,0.068,0.442,0.007,0.131,0.247,0.104,0.324,0.187
43.657,-79.361,0.008,0.186,0.083,0.152,0.167,0.061,0.269,0.269
43.792,-79.223,0.098,0.639,0,0,0.05,0,0.735,0.215
43.793,-79.175,0.095,0.506,0.21,0.416,0.209,0.051,0.03,0.083
43.657,-79.488,0.017,0.791,0.027,0.272,0.33,0.083,0.115,0.173
43.66,-79.428,0.036,0.579,0.006,0.458,0.214,0.133,0.053,0.135
43.66,-79.427,0.028,0.36,0.025,0.384,0.244,0.118,0.08,0.15
43.822,-79.282,0.103,0.402,0.006,0.419,0.408,0.053,0.028,0.086
43.668,-79.456,0.061,0.39,0.01,0.212,0.501,0.025,0.093,0.159
43.788,-79.414,0.043,0.315,0.053,0.239,0.442,0.06,0.069,0.136
43.641,-79.477,0.121,0.458,0.015,0.393,0.135,0.027,0.058,0.372
43.79,-79.228,0.032,0.279,0.05,0.463,0.244,0.014,0.09,0.14
43.803,-79.157,0.1,0.435,0.006,0.324,0.508,0.021,0.053,0.089
43.659,-79.361,0.069,0.383,0.039,0.28,0.499,0.048,0.051,0.083
43.627,-79.572,0.06,0.93,0.004,0.346,0.286,0.113,0.154,0.098
43.643,-79.586,0.025,0.311,0.012,0.256,0.322,0.065,0.174,0.17
43.623,-79.478,0.014,0.249,0.061,0.23,0.322,0.072,0.179,0.136
43.65,-79.543,0.001,0.251,0.025,0.205,0.441,0.075,0.136,0.119
43.804,-79.226,0.131,0.842,0,0.094,0.701,0.059,0.047,0.1
43.819,-79.309,0.015,0.469,0,0.396,0.498,0.019,0.031,0.056
43.659,-79.356,0.071,0.504,0.023,0.175,0.099,0.282,0.272,0.15
40.472,-80.601,0.006,0.556,0.01,0.062,0.348,0.132,0.284,0.164
43.787,-79.283,0.01,0.4,0,0.517,0.255,0.075,0.043,0.111
43.821,-79.227,0.001,0.591,0.023,0.152,0.455,0.055,0.19,0.126
43.823,-79.235,0.223,0.911,0,0.01,0.045,0.046,0.838,0.061
43.815,-79.21,0.022,0.534,0.029,0.252,0.341,0.089,0.147,0.142
43.79,-79.4,0.046,0.429,0.039,0.436,0.369,0.014,0.039,0.103
43.663,-79.552,0.041,0.57,0,0.26,0.308,0.081,0.279,0.072
43.813,-79.215,0.051,0.475,0,0.402,0.082,0.139,0.023,0.353
43.808,-79.372,0.026,0.413,0.024,0.232,0.398,0.139,0.098,0.11
43.805,-79.167,0.061,0.446,0.037,0.28,0.552,0.041,0.024,0.066
43.613,-79.527,0.152,1.144,0.008,0.115,0.171,0.06,0.563,0.083
43.619,-79.542,0.084,1.299,0,0.066,0.022,0.59,0.159,0.164
43.791,-79.304,0.204,0.46,0.001,0.218,0.687,0.049,0.027,0.017
43.672,-79.326,0.023,0.697,0.005,0.374,0.194,0.097,0.262,0.067
43.619,-79.548,0.006,0.438,0.003,0.101,0.174,0.146,0.423,0.154
43.609,-79.508,0.026,0.383,0,0.18,0.746,0.002,0.042,0.03
43.612,-79.493,0.056,0.585,0,0.422,0.217,0.068,0.207,0.086
43.635,-79.431,0.025,0.975,0.021,0.175,0.373,0.116,0.145,0.169
43.796,-79.141,0.16,0.429,0,0.482,0.218,0.053,0.092,0.155
43.673,-79.3,0.05,1.061,0.027,0.579,0.174,0.104,0.061,0.055
43.791,-79.258,0.095,0.749,0,0.017,0.221,0.007,0.095,0.66
43.825,-79.176,0.115,0.657,0,0.168,0.422,0,0.276,0.134
43.794,-79.275,0.019,0.698,0,0.373,0.555,0.004,0.023,0.045
43.794,-79.13,0.006,0.539,0.012,0.281,0.385,0.06,0.154,0.107
43.639,-79.498,0.021,0.223,0,0.432,0.205,0.051,0.247,0.065
43.619,-79.541,0.056,0.762,0.001,0.093,0.06,0.256,0.407,0.183
